S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity,group_number
86593, 295.032, 377.39, 161.086, 50.1429, 1523.37, 538.476, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86518.1, 310.871, 376.738, 160.281, 68.5612, 1565.41, 537.02, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86443.6, 323.274, 381.35, 163.485, 79.664, 1608.67, 544.835, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86368, 334.217, 383.37, 160.204, 100.974, 1653.28, 543.574, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86292.6, 342.731, 396.776, 155.814, 112.761, 1699.31, 552.59, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86216.1, 350.725, 403.418, 157.248, 125.707, 1746.84, 560.666, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86138.5, 358.169, 409.703, 160.06, 137.728, 1795.87, 569.763, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86059.7, 365.313, 412.583, 161.117, 154.89, 1846.4, 573.7, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85980.4, 371.5, 419.256, 162.527, 167.827, 1898.44, 581.784, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85900.2, 377.492, 427.319, 167.208, 175.839, 1951.99, 594.528, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85818.2, 383.968, 432.646, 172.914, 185.279, 2007.01, 605.56, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85734.8, 390.59, 440.498, 176.601, 194.045, 2063.5, 617.099, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85649.8, 397.395, 445.716, 184.422, 201.184, 2121.44, 630.139, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85563.2, 404.547, 451.515, 190.093, 209.814, 2180.82, 641.608, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85475.1, 411.757, 460.9, 193.788, 216.827, 2241.64, 654.688, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85385.3, 419.228, 466.625, 196.651, 228.34, 2303.89, 663.276, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85294.4, 426.288, 467.986, 198.758, 245.03, 2367.57, 666.745, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85203.1, 432.314, 477.239, 196.139, 258.528, 2432.7, 673.378, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85111, 437.944, 479.674, 202.068, 270.061, 2499.27, 681.742, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85017.9, 443.491, 486.724, 203.911, 280.771, 2567.25, 690.635, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84923.6, 449.041, 486.047, 209.955, 294.716, 2636.64, 696.002, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84828.7, 454.107, 499.195, 211.901, 298.665, 2707.4, 711.096, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84731.9, 460.11, 497.113, 218.012, 313.332, 2779.53, 715.125, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84634.6, 465.349, 505.02, 222.046, 319.951, 2852.99, 727.066, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84535.9, 471.051, 517.096, 225.106, 323.097, 2927.78, 742.203, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84435.2, 477.552, 518.108, 226.29, 339.019, 3003.87, 744.399, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84334.3, 482.93, 528.958, 228.78, 343.803, 3081.26, 757.738, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84231.7, 488.917, 539.785, 235.414, 344.246, 3159.94, 775.2, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84126.9, 495.943, 551.678, 241.934, 343.657, 3239.9, 793.612, 15, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86669.4, 273.317, 378.52, 166.509, 30, 1482.3, 545.029, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86593.5, 294.476, 377.748, 166.014, 44.8571, 1523.37, 543.762, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86518, 311.161, 376.992, 162.825, 65.6531, 1565.41, 539.817, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86443, 323.895, 376.627, 165.864, 81.9636, 1608.66, 542.491, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86367.7, 334.388, 375.07, 169.45, 100.109, 1653.26, 544.52, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86292.2, 342.998, 380.094, 167.41, 117.958, 1699.31, 547.503, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86216.4, 350.234, 380.964, 172.032, 133.533, 1746.84, 552.996, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86139.9, 356.715, 389.785, 171.758, 145.995, 1795.88, 561.543, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86062.2, 363.015, 396.883, 171.892, 159.567, 1846.42, 568.776, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85983.7, 368.983, 406.356, 170.395, 172.169, 1898.44, 576.752, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85904.1, 374.787, 414.989, 174.363, 179.871, 1951.94, 589.352, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85822.8, 381.094, 419.817, 178.396, 191.023, 2006.88, 598.213, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85740.4, 387.284, 426.183, 180.519, 202.379, 2063.26, 606.702, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85656.9, 393.324, 430.961, 183.862, 213.923, 2121.05, 614.823, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85572.3, 399.192, 439.244, 183.328, 225.643, 2180.24, 622.572, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85486.8, 404.867, 440.756, 184.185, 242.525, 2240.83, 624.941, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85401.1, 409.647, 448.955, 185.321, 252.202, 2302.79, 634.276, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85314.1, 414.664, 454.237, 189.662, 261.188, 2366.11, 643.9, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85226, 419.908, 462.845, 189.995, 270.532, 2430.76, 652.84, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85136.7, 425.234, 466.571, 191.618, 283.208, 2496.72, 658.19, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85046.7, 430.133, 474.778, 198.445, 285.979, 2563.96, 673.223, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84954.8, 436.009, 478.083, 202.079, 296.552, 2632.47, 680.162, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84862.1, 441.557, 482.976, 208.805, 302.369, 2702.24, 691.781, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84767.8, 447.477, 497.296, 209.384, 304.772, 2773.25, 706.679, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84671.7, 454.135, 501.421, 211.276, 316.002, 2845.5, 712.698, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84574.8, 460.17, 505.184, 216.433, 324.431, 2918.97, 721.618, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84476.8, 466.099, 515.523, 217.584, 330.257, 2993.69, 733.107, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84377.4, 472.286, 528.954, 220.008, 331.667, 3069.65, 748.962, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84276, 479.266, 533.292, 221.631, 342.977, 3146.83, 754.922, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84173.9, 485.535, 532.297, 225.556, 357.478, 3225.26, 757.853, 16, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86669.4, 273.317, 386.52, 162.509, 26, 1482.3, 549.029, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86593, 295.032, 381.176, 160.3, 47.1429, 1523.37, 541.476, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86517.7, 311.288, 376.254, 158.552, 70.7755, 1565.41, 534.806, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86443.4, 323.3, 377.959, 158.904, 87.7201, 1608.67, 536.863, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86369, 333.132, 383.224, 160.952, 100.454, 1653.28, 544.175, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86293.5, 341.946, 383.489, 165.443, 116.279, 1699.33, 548.932, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86217.5, 349.591, 390.969, 163.142, 131.973, 1746.84, 554.112, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86140.8, 356.357, 396.986, 167.465, 142.547, 1795.85, 564.451, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86062.8, 363.131, 399.52, 169.885, 158.365, 1846.35, 569.404, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85984.1, 369.164, 403.821, 171.538, 173.053, 1898.33, 575.359, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85904.7, 374.74, 405.659, 176.435, 186.692, 1951.79, 582.094, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85824.4, 380.056, 412.147, 177.317, 199.357, 2006.7, 589.464, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85743.2, 385.249, 416.916, 183.455, 208.117, 2063.05, 600.371, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85660.6, 390.828, 419.071, 185.466, 223.252, 2120.8, 604.537, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85577.5, 395.785, 428.854, 190.668, 227.305, 2179.92, 619.522, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85492.4, 401.727, 438.631, 189.796, 237.069, 2240.41, 628.427, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85406.1, 407.619, 445.542, 191.343, 247.136, 2302.23, 636.885, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85318.8, 413.405, 452.784, 188.132, 261.483, 2365.38, 640.917, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85231, 418.496, 455.319, 187.499, 277.806, 2429.83, 642.818, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85143.1, 422.739, 461.386, 191.216, 285.962, 2495.59, 652.602, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85053.9, 427.38, 465.613, 195.922, 294.537, 2562.63, 661.535, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84963.6, 432.219, 477.188, 198.57, 297.498, 2630.92, 675.759, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84871.4, 437.934, 475.614, 202.32, 312.248, 2700.44, 677.934, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84779.1, 442.702, 483.952, 205.144, 317.945, 2771.17, 689.097, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84685.3, 447.935, 492.363, 212.053, 319.235, 2843.1, 704.416, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84589.6, 454.101, 501.905, 216.783, 321.432, 2916.22, 718.688, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84492, 460.862, 506.629, 215.544, 334.473, 2990.51, 722.173, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84394, 466.632, 512.962, 220.8, 339.582, 3065.99, 733.762, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84294.6, 472.704, 516.65, 225.027, 348.326, 3142.66, 741.677, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84194.3, 478.515, 523.925, 224.315, 358.445, 3220.51, 748.24, 17, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86669.4, 273.317, 378.52, 167.509, 29, 1482.3, 546.029, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86593.4, 294.615, 374.748, 162.943, 50.9286, 1523.37, 537.69, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86518.7, 310.428, 377.226, 159.981, 68.2908, 1565.41, 537.207, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86444.1, 322.946, 375.741, 165.179, 83.4129, 1608.66, 540.921, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86369, 333.412, 377.115, 165.758, 101.455, 1653.26, 542.873, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86293.7, 341.991, 375.856, 168.923, 120.208, 1699.28, 544.778, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86218.3, 349.051, 378.888, 167.376, 139.622, 1746.78, 546.264, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86142.7, 354.84, 386.692, 172.364, 147.649, 1795.77, 559.055, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86065.4, 361.173, 396.748, 175.342, 155.102, 1846.25, 572.091, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85986.4, 367.971, 404.973, 179.488, 163.024, 1898.19, 584.462, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85905.7, 375.044, 405.563, 179.746, 182.379, 1951.59, 585.309, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85825, 380.743, 412.1, 183.41, 192.352, 2006.42, 595.51, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85742.9, 386.633, 414.968, 185.154, 207.613, 2062.7, 600.122, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85660.3, 391.9, 427.456, 182.126, 217.783, 2120.39, 609.583, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85576.5, 397.336, 427.79, 187.631, 231.227, 2179.49, 615.421, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85492, 402.404, 433.86, 187.069, 244.711, 2239.96, 620.929, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85406.8, 407.131, 449.207, 194.851, 240.232, 2301.79, 644.058, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85318.5, 413.999, 455.119, 197.361, 250.072, 2364.96, 652.48, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85229.1, 420.555, 464.57, 199.104, 257.21, 2429.43, 663.674, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85138.3, 427.237, 466.264, 203.115, 269.838, 2495.2, 669.38, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85046.9, 433.266, 471.773, 206.241, 279.564, 2562.29, 678.014, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84954.3, 439.17, 482.732, 211.506, 281.595, 2630.69, 694.238, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84859.6, 446.005, 493.735, 209.749, 290.481, 2700.39, 703.484, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84763.8, 452.626, 495.909, 211.527, 304.732, 2771.39, 707.436, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84667.6, 458.353, 499.855, 216.575, 313.966, 2843.69, 716.43, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84570.2, 464.047, 505.32, 218.607, 324.54, 2917.29, 723.927, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84471.9, 469.508, 520.192, 221.835, 324.358, 2992.18, 742.027, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84371.3, 476.217, 527.767, 223.16, 333.19, 3068.35, 750.927, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84269.6, 482.67, 534.74, 227.793, 339.39, 3145.78, 762.533, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84166.5, 489.28, 547.118, 226.482, 346.148, 3224.49, 773.6, 18, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86669.4, 273.317, 385.52, 164.509, 25, 1482.3, 550.029, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86592.8, 295.171, 376.248, 163.157, 49.2143, 1523.37, 539.405, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86517.9, 311.111, 372.697, 160.213, 72.699, 1565.41, 532.91, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86443.9, 322.895, 370.631, 161.436, 92.5062, 1608.67, 532.067, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86370, 332.143, 378.363, 165.279, 100.899, 1653.28, 543.641, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86294.7, 341.082, 384.837, 161.402, 118.692, 1699.32, 546.239, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86219, 348.528, 388.1, 167.338, 130.214, 1746.82, 555.438, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86142.1, 355.691, 389.173, 171.297, 145.913, 1795.79, 560.469, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86064.6, 362.049, 388.171, 176.403, 162.49, 1846.25, 564.574, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85986.6, 367.633, 400.132, 181.526, 165.884, 1898.18, 581.657, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85906.4, 374.387, 407.019, 180.617, 180.035, 1951.58, 587.637, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85825.3, 380.539, 411.361, 181.179, 195.175, 2006.41, 592.54, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85743.7, 386.061, 422.253, 184.07, 201.234, 2062.68, 606.324, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85660.3, 392.297, 431.141, 187.086, 208.86, 2120.36, 618.227, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85575.3, 398.842, 440.267, 193.261, 212.942, 2179.44, 633.527, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85488.2, 406.095, 449.657, 190.387, 225.732, 2239.9, 640.044, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85400.4, 412.703, 454.392, 187.153, 243.608, 2301.74, 641.545, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85312.5, 418.105, 465.714, 190.548, 248.207, 2364.96, 656.261, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85222.6, 424.351, 471.983, 193.023, 258.478, 2429.57, 665.006, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85131.6, 430.45, 479.679, 197.697, 265.016, 2495.53, 677.376, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85039.1, 436.922, 483.679, 204.403, 273.086, 2562.85, 688.082, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84945.1, 443.46, 489.3, 209.018, 281.58, 2631.5, 698.317, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84849.9, 449.983, 500.434, 210.696, 287.467, 2701.49, 711.13, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84753.1, 456.839, 506.686, 213.645, 296.934, 2772.82, 720.331, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84655.1, 463.465, 513.452, 218.795, 303.724, 2845.48, 732.247, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84555.6, 470.272, 521.662, 223.975, 309.029, 2919.48, 745.636, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84454.4, 477.418, 531.238, 225.193, 316.956, 2994.81, 756.431, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84351.8, 484.477, 534.131, 229.753, 328.316, 3071.49, 763.884, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84248.4, 491.008, 543.806, 227.41, 339.865, 3149.5, 771.216, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84144.1, 497.098, 544.704, 234.627, 350.589, 3228.86, 779.331, 19, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86669.4, 273.317, 388.52, 164.509, 22, 1482.3, 553.029, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86592.4, 295.589, 379.033, 160.157, 49.4286, 1523.37, 539.19, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86517.5, 311.415, 378.342, 159.453, 67.898, 1565.41, 537.794, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86442.8, 323.816, 386.915, 161.748, 76.0481, 1608.68, 548.664, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86366.7, 335.182, 384.613, 160.624, 99.6161, 1653.3, 545.237, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86291.1, 343.732, 391.066, 162.261, 112.501, 1699.36, 553.327, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86214.4, 351.626, 395.255, 165.295, 126.465, 1746.92, 560.55, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86136.9, 358.873, 401.25, 162.586, 144.432, 1795.99, 563.836, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86058.9, 365.055, 407.832, 164.505, 157.115, 1846.58, 572.337, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85979.9, 371.105, 414.809, 166.658, 168.893, 1898.69, 581.467, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85899.6, 377.132, 419.134, 173.02, 178.829, 1952.28, 592.154, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85818, 383.352, 426.994, 179.289, 185.055, 2007.35, 606.284, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85734.4, 390.197, 434.164, 183.484, 193.837, 2063.88, 617.648, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85649.4, 397.155, 434.78, 187.79, 208.992, 2121.84, 622.57, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85563.9, 403.315, 438.326, 188.206, 225.064, 2181.24, 626.532, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85477.8, 408.701, 441.481, 191.961, 237.988, 2242.07, 633.442, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85390.9, 413.871, 451.165, 192.772, 246.989, 2304.31, 643.937, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85302.6, 419.357, 453.881, 200.835, 255.347, 2367.95, 654.715, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85213, 425.131, 460.171, 206.651, 262.107, 2432.95, 666.821, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85121.8, 431.312, 469.82, 204.398, 273.386, 2499.3, 674.218, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85029.7, 437.169, 474.645, 205.677, 285.858, 2566.99, 680.321, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84936.8, 442.588, 487.945, 208.216, 288.44, 2636, 696.161, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84841.9, 448.982, 498.054, 208.898, 295.837, 2706.33, 706.953, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84745.6, 455.46, 507.337, 213.916, 299.706, 2777.96, 721.253, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84647.5, 462.479, 519.863, 214.964, 304.298, 2850.89, 734.827, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84547.7, 469.825, 523.477, 222.358, 311.562, 2925.11, 745.835, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84446.5, 477.077, 526.861, 228.665, 320.308, 3000.64, 755.526, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84344, 484.072, 540.019, 230.956, 323.429, 3077.48, 770.975, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84239.7, 491.635, 547.216, 235.504, 330.327, 3155.65, 782.72, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84133.8, 499.144, 555.958, 236.18, 339.732, 3235.16, 792.138, 20, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86669.4, 273.317, 387.52, 164.509, 23, 1482.3, 552.029, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86592.6, 295.45, 379.105, 157.157, 52.3571, 1523.37, 536.262, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86518, 310.896, 378.389, 152.659, 74.6173, 1565.41, 531.047, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86444.3, 322.465, 377.886, 152.408, 94.2875, 1608.67, 530.295, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86370.7, 331.553, 379.04, 154.87, 110.553, 1653.29, 533.909, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86296.7, 339.262, 387.383, 155.701, 121.656, 1699.32, 543.084, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86221.5, 346.636, 385.209, 157.935, 141.966, 1746.8, 543.144, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86146.3, 352.479, 394.224, 154.452, 156.826, 1795.74, 548.676, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
86070.4, 357.852, 395.412, 158.569, 171.624, 1846.13, 553.98, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85993.9, 362.817, 402.267, 159.713, 183.365, 1897.96, 561.981, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85916.3, 367.825, 407.328, 164.074, 193.268, 1951.2, 571.403, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85837.5, 373.06, 408.729, 168.424, 206.463, 2005.82, 577.153, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85758, 377.969, 415.762, 168.778, 217.716, 2061.79, 584.54, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85677.5, 382.839, 422.981, 173.4, 224.164, 2119.1, 596.381, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85595.5, 388.288, 426.365, 171.985, 240.153, 2177.71, 598.35, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85513.3, 392.839, 430.271, 176.997, 248.999, 2237.6, 607.268, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85429.9, 397.625, 430.535, 180.925, 262.213, 2298.76, 611.46, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85346.1, 401.948, 430.45, 185.859, 274.484, 2361.17, 616.309, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85261.7, 405.988, 439.976, 192.701, 274.878, 2424.79, 632.677, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85175.1, 411.376, 444.387, 196.295, 283.244, 2489.62, 640.683, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
85087.5, 416.694, 453.238, 193.957, 293.012, 2555.61, 647.195, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84999.1, 421.747, 466.201, 195.104, 295.083, 2622.77, 661.306, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84908.9, 427.623, 474.946, 195.473, 302.005, 2691.08, 670.419, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84817.5, 433.47, 479.888, 199.168, 309.433, 2760.54, 679.056, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84725, 439.225, 485.296, 204.95, 314.331, 2831.15, 690.246, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
84631.2, 445.25, 485.124, 211.664, 323.879, 2902.91, 696.788, 21, 89000, 2, 0.00637, 500, 0.7, 0.9, 10
