S,E,I1,I2,H,R,cum_I,Run_Count,total_population,R0_value,initial_I_ratio,total_testing_number,asymptomatic_rate,testing_sensitivity,group_number
85282.6, 387.718, 546.791, 49.1085, 276.277, 2457.48, 595.899, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85201, 391.747, 554.015, 52.8639, 280.543, 2519.78, 606.879, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85118.1, 396.394, 564.287, 49.5927, 288.505, 2583.17, 613.88, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85034.2, 400.987, 568.476, 49.834, 298.897, 2647.63, 618.31, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84949.8, 405.184, 578.009, 49.3337, 304.547, 2713.14, 627.343, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84864.2, 409.689, 587.448, 54.1209, 304.794, 2779.7, 641.569, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84776.9, 415.145, 597.844, 54.8365, 308.023, 2847.3, 652.681, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84688, 420.932, 601.261, 55.8283, 318.021, 2915.92, 657.09, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84598.7, 426.067, 614.245, 58.0965, 317.305, 2985.57, 672.341, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84507.4, 432.153, 624.019, 57.5108, 322.641, 3056.26, 681.53, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84415, 438.169, 636.948, 54.332, 327.595, 3127.99, 691.28, 52, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 399.52, 126.509, 49, 1482.3, 526.029, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86596.2, 291.833, 406.248, 95.8714, 86.5, 1523.37, 502.119, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86526.4, 303.26, 412.086, 76.5334, 116.321, 1565.41, 488.62, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86458.5, 310.471, 419.108, 63.2623, 140.013, 1608.62, 482.37, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86391.6, 315.319, 429.638, 58.3718, 152.012, 1653.08, 488.01, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86323.9, 319.928, 436.094, 59.1215, 162.154, 1698.79, 495.215, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86255.3, 324.56, 443.734, 53.0942, 177.571, 1745.75, 496.828, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86186.5, 328.435, 450.477, 52.7754, 187.888, 1793.92, 503.253, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86116.9, 332.368, 456.281, 46.7118, 204.467, 1843.29, 502.993, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86047.4, 335.423, 467.221, 52.3173, 203.862, 1893.82, 519.539, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85975.6, 340.096, 475.807, 55.7057, 207.301, 1945.49, 531.513, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85902.2, 345.427, 480.435, 55.1325, 218.494, 1998.26, 535.567, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85828.4, 350.188, 486.478, 50.9201, 231.887, 2052.13, 537.398, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85754.4, 354.186, 497.756, 48.2942, 238.324, 2107.08, 546.05, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85679.2, 358.511, 505.788, 48.0958, 245.3, 2163.1, 553.883, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85603, 362.983, 513.851, 46.171, 253.779, 2220.19, 560.022, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85526.1, 367.336, 519.965, 45.652, 262.652, 2278.32, 565.617, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85448.4, 371.517, 529.252, 50.4313, 262.891, 2337.48, 579.683, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85368.9, 376.721, 534.461, 50.1201, 272.113, 2397.66, 584.581, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85288.8, 381.481, 541.026, 48.1434, 281.676, 2458.85, 589.169, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85208.2, 385.842, 548.788, 48.5934, 287.557, 2521.06, 597.382, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85126.5, 390.378, 556.607, 54.273, 288.017, 2584.27, 610.88, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85043, 395.773, 561.503, 55.819, 295.444, 2648.47, 617.322, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84958.7, 400.886, 569.803, 52.5784, 304.341, 2713.67, 622.382, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84873.8, 405.583, 581.227, 53.8759, 305.603, 2779.87, 635.103, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84787.3, 410.989, 589.493, 51.3627, 313.774, 2847.06, 640.855, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84700.1, 416.009, 597.925, 47.3533, 323.361, 2915.25, 645.278, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84612.4, 420.536, 609.457, 43.9314, 329.264, 2984.44, 653.388, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84523.6, 425.168, 614.799, 47.0256, 334.745, 3054.62, 661.825, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84433.8, 429.926, 621.409, 43.1767, 345.835, 3125.81, 664.585, 53, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 395.52, 122.509, 57, 1482.3, 518.029, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86597.3, 290.72, 395.533, 96.1571, 96.9286, 1523.37, 491.69, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86528.9, 300.921, 404.982, 80.7319, 119.005, 1565.41, 485.714, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86461.5, 308.198, 414.183, 69.0206, 138.505, 1608.61, 483.204, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86394.4, 313.619, 420.746, 67.5824, 150.612, 1653.01, 488.329, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86326.7, 318.614, 430.6, 54.5722, 170.854, 1698.65, 485.172, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86259.5, 322.119, 438.449, 45.7911, 188.65, 1745.51, 484.24, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86192.4, 324.743, 445.228, 48.8474, 195.175, 1793.58, 494.075, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86124.1, 328.15, 451.89, 48.8429, 204.234, 1842.81, 500.732, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86054.9, 331.741, 462.553, 42.0431, 215.646, 1893.16, 504.596, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85985.2, 335.093, 471.957, 37.9445, 225.242, 1944.61, 509.901, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85914.8, 338.45, 485.159, 41.3397, 223.154, 1997.12, 526.498, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85842.2, 343.367, 490.888, 43.6939, 229.214, 2050.67, 534.581, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85768.5, 348.352, 499.895, 37.1749, 240.842, 2105.22, 537.07, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85694.6, 352.62, 502.958, 37.4207, 251.639, 2160.79, 540.379, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85620.2, 356.426, 513.399, 36.905, 255.664, 2217.36, 550.304, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85544.6, 360.77, 522.628, 41.6545, 255.403, 2274.93, 564.282, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85467.1, 366.098, 532.805, 44.3254, 256.16, 2333.48, 577.13, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85388, 372.053, 540.001, 47.1252, 259.863, 2393, 587.126, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85307.5, 378.114, 548.517, 48.0823, 264.301, 2453.5, 596.599, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85225.8, 384.183, 557.273, 46.3347, 271.422, 2514.99, 603.608, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85143.2, 389.92, 563.254, 48.0761, 278.035, 2577.49, 611.33, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85059.7, 395.484, 570.61, 50.0372, 283.175, 2641.02, 620.647, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84974.9, 401.126, 582.22, 41.1922, 294.949, 2705.58, 623.412, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84889.9, 405.932, 590.79, 46.3174, 295.881, 2771.17, 637.108, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84803.1, 411.558, 600.421, 50.3649, 296.746, 2837.82, 650.786, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84714.5, 417.831, 606.152, 56.4609, 299.55, 2905.5, 662.613, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84624.4, 424.366, 613.352, 58.4979, 305.154, 2974.22, 671.85, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84533.1, 430.753, 619.953, 58.7814, 313.357, 3044.01, 678.734, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84441.1, 436.698, 623.976, 60.4279, 322.974, 3114.87, 684.404, 54, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 400.52, 117.509, 57, 1482.3, 518.029, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86597.3, 290.72, 408.176, 93.5142, 86.9286, 1523.37, 501.69, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86527.6, 302.311, 412.721, 74.2778, 117.719, 1565.41, 486.999, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86459.9, 309.487, 420.565, 61.1109, 140.311, 1608.61, 481.676, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86393.1, 314.437, 424.853, 54.3151, 160.289, 1653.03, 479.168, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86326.6, 317.997, 432.527, 45.3017, 178.839, 1698.71, 477.829, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86260.4, 320.608, 440.152, 43.1457, 190.065, 1745.61, 483.298, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86193.5, 323.404, 452.598, 44.3003, 192.489, 1793.71, 496.898, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86124.7, 327.47, 457.546, 45.5403, 201.74, 1842.95, 503.086, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86055.2, 331.524, 467.71, 46.9356, 205.33, 1893.3, 514.646, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85984.1, 336.307, 471.715, 47.4745, 215.663, 1944.73, 519.19, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85912.5, 340.702, 483.104, 50.2619, 216.259, 1997.22, 533.366, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85838.9, 346.114, 493.295, 44.1139, 226.812, 2050.76, 537.409, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85764.9, 350.937, 499.516, 44.7297, 234.611, 2105.35, 544.246, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85689.9, 355.673, 506.967, 46.591, 239.853, 2160.98, 553.558, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85613.8, 360.677, 516.55, 44.6034, 246.721, 2217.65, 561.153, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85536.7, 365.656, 528.148, 45.0581, 249.098, 2275.36, 573.206, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85458, 371.225, 532.615, 42.779, 261.305, 2334.09, 575.394, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85379.1, 375.908, 535.543, 47.9969, 267.64, 2393.86, 583.539, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85299.1, 380.697, 545.917, 46.123, 273.523, 2454.66, 592.04, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85218, 385.618, 553.22, 48.6703, 277.986, 2516.48, 601.891, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85135.7, 390.825, 562.691, 48.331, 283.13, 2579.33, 611.022, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85052.2, 396.159, 566.214, 53.3282, 288.906, 2643.2, 619.542, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84967.6, 401.507, 573.233, 53.2886, 296.27, 2708.09, 626.521, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84882.2, 406.654, 581.498, 48.5727, 307.108, 2774, 630.071, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84796.3, 411.168, 589.894, 53.5024, 308.172, 2840.94, 643.397, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84708.7, 416.507, 595.323, 55.351, 315.159, 2908.91, 650.674, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84620.3, 421.677, 603.111, 50.3877, 326.648, 2977.9, 653.498, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84531.5, 426.105, 613.066, 50.0893, 331.316, 3047.91, 663.155, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84441.5, 430.864, 621.93, 56.0777, 330.651, 3118.94, 678.008, 55, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 398.52, 115.509, 61, 1482.3, 514.029, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86597.8, 290.163, 403.319, 92.6571, 92.6429, 1523.37, 495.976, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86528.9, 301.072, 412.133, 71.4485, 121.026, 1565.41, 483.582, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86461.7, 308.023, 416.845, 58.4094, 146.381, 1608.6, 475.255, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86395.8, 312.375, 424.194, 50.7186, 163.925, 1653, 474.912, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86329.9, 315.76, 435.627, 48.8384, 171.216, 1698.63, 484.465, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86262.8, 319.741, 444.717, 46.2955, 180.986, 1745.47, 491.012, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86194.8, 323.78, 454.715, 45.1731, 188.059, 1793.47, 499.888, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86125.6, 328.186, 459.565, 39.3733, 204.626, 1842.61, 498.938, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86056.7, 331.523, 469.685, 45.252, 204.01, 1892.86, 514.937, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85985.5, 336.348, 474.549, 45.9112, 213.438, 1944.21, 520.46, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85913.7, 340.912, 480.741, 49.8127, 218.192, 1996.64, 530.554, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85840.5, 345.895, 490.13, 48.7094, 224.607, 2050.12, 538.84, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85766.3, 350.96, 497.546, 42.9838, 237.564, 2104.65, 540.53, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85691.9, 355.181, 503.142, 35.9711, 253.595, 2160.23, 539.113, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85617.7, 358.298, 512.928, 40.7126, 253.481, 2216.85, 553.641, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85541.6, 362.724, 519.452, 44.3025, 257.375, 2274.5, 563.755, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85464.2, 367.587, 526.13, 47.9015, 260.991, 2333.15, 574.032, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85385.5, 372.816, 534.011, 46.5351, 268.349, 2392.8, 580.547, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85305.9, 377.82, 541.062, 50.5801, 271.181, 2453.43, 591.642, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85224.9, 383.268, 551.309, 51.6365, 273.811, 2515.06, 602.946, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85142.4, 389.096, 556.588, 49.9442, 284.253, 2577.69, 606.532, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85059.5, 394.169, 565.305, 53.7225, 285.949, 2641.32, 619.027, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84975, 399.852, 576.11, 53.5353, 289.524, 2705.96, 629.645, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84889.1, 405.763, 583.938, 52.7025, 296.844, 2771.61, 636.641, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84802.4, 411.358, 592.035, 52.2838, 303.641, 2838.29, 644.319, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84714.7, 416.791, 601.337, 49.2307, 311.952, 2906, 650.568, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84626.2, 421.896, 605.735, 55.7217, 315.67, 2974.75, 661.457, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84536.4, 427.367, 617.534, 60.0553, 314.122, 3044.55, 677.589, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84444.4, 433.837, 623.256, 56.4077, 326.685, 3115.38, 679.663, 56, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 398.52, 119.509, 57, 1482.3, 518.029, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86597.3, 290.72, 401.319, 90.3714, 96.9286, 1523.37, 491.69, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86528.9, 300.921, 409.354, 69.3595, 126.005, 1565.41, 478.714, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86462.5, 307.226, 417.243, 65.4605, 139.005, 1608.61, 482.704, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86395.5, 312.772, 425.452, 56.2183, 157.076, 1653.01, 481.67, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86328.7, 317.014, 431.851, 51.969, 171.856, 1698.64, 483.82, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86261.6, 320.654, 443.386, 55.2778, 173.581, 1745.47, 498.664, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86192.6, 325.569, 449.607, 53.5686, 185.182, 1793.49, 503.176, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86123, 330.07, 457.072, 42.2764, 204.955, 1842.66, 499.348, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86053.9, 333.085, 464.634, 42.0609, 213.315, 1892.97, 506.695, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85983.9, 336.457, 473.078, 51.0416, 211.078, 1944.4, 524.119, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85911.6, 341.503, 481.39, 50.5832, 218.001, 1996.91, 531.974, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85838.3, 346.561, 485.816, 56.4603, 222.43, 2050.48, 542.276, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85763.5, 351.965, 496.633, 55.2211, 227.542, 2105.1, 551.854, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85687.6, 357.541, 505.434, 52.3946, 236.289, 2160.77, 557.829, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85610.8, 362.757, 514.388, 48.1046, 246.411, 2217.5, 562.492, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85533.5, 367.502, 526.432, 50.434, 246.81, 2275.27, 576.866, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85454.3, 373.201, 530.28, 54.8817, 253.181, 2334.11, 585.161, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85374.1, 378.825, 540.651, 52.3536, 260.097, 2393.99, 593.004, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85292.8, 384.324, 547.068, 57.3436, 263.518, 2454.93, 604.412, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85210.1, 390.207, 555.797, 59.307, 267.696, 2516.92, 615.104, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85125.9, 396.296, 566.726, 55.4832, 275.575, 2579.98, 622.21, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85040.9, 402.054, 573.727, 53.2979, 285.891, 2644.11, 627.025, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84955.3, 407.234, 586.034, 50.6141, 291.47, 2709.31, 636.649, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84868.5, 412.604, 594.188, 47.4329, 301.651, 2775.61, 641.621, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84781.1, 417.488, 600.51, 50.801, 307.104, 2842.98, 651.311, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84692.5, 422.624, 609.065, 52.2217, 312.168, 2911.44, 661.287, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84602.6, 427.997, 619.728, 53.849, 314.87, 2980.97, 673.577, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84511.1, 433.868, 625.381, 55.6825, 322.38, 3051.58, 681.063, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84418.7, 439.482, 636.452, 55.7372, 326.353, 3123.25, 692.19, 57, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 397.52, 136.509, 41, 1482.3, 534.029, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86595.1, 292.946, 400.39, 104.157, 84.0714, 1523.37, 504.547, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86524.9, 304.487, 407.803, 85.294, 112.066, 1565.41, 493.097, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86456.5, 312.073, 418.303, 72.4708, 132.062, 1608.64, 490.774, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86388.3, 317.765, 426.114, 60.0187, 154.629, 1653.13, 486.133, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86320.9, 321.622, 437.165, 55.7976, 165.584, 1698.9, 492.962, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86252.6, 325.601, 443.966, 57.1094, 174.756, 1745.93, 501.075, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86183.3, 329.853, 450.838, 51.5662, 190.274, 1794.21, 502.404, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86113.8, 333.383, 458.815, 49.6741, 200.683, 1843.69, 508.489, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86043.5, 336.992, 468.716, 43.1289, 213.348, 1894.34, 511.845, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85972.8, 340.285, 477.415, 38.2678, 225.109, 1946.14, 515.683, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85901.6, 343.391, 484.954, 44.9515, 226.03, 1999.05, 529.905, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85828.6, 347.779, 492.389, 44.3442, 233.885, 2053.05, 536.733, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85754.6, 352.167, 500.907, 50.0434, 234.179, 2108.09, 550.951, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85678.8, 357.571, 508.432, 46.5989, 244.452, 2164.17, 555.031, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85602.4, 362.388, 520.175, 40.7246, 252.991, 2221.28, 560.9, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85525.4, 366.98, 528.754, 41.559, 257.92, 2279.41, 570.313, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85447.1, 371.876, 531.363, 42.6093, 268.497, 2338.57, 573.972, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85368.4, 376.224, 539.471, 44.8783, 272.319, 2398.75, 584.349, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85288.3, 381.051, 544.609, 45.2462, 280.868, 2459.94, 589.855, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85207.5, 385.592, 553.055, 45.8774, 285.806, 2522.14, 598.933, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85125.6, 390.389, 561.534, 53.7359, 283.391, 2585.33, 615.27, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85041.5, 396.381, 570.079, 56.321, 286.149, 2649.52, 626.4, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84956, 402.61, 580.853, 47.0809, 298.709, 2714.7, 627.933, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84870.4, 407.717, 588.728, 51.8746, 300.373, 2780.89, 640.603, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84783.1, 413.442, 589.757, 52.6323, 312.918, 2848.1, 642.389, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84695.7, 418.175, 595.513, 51.6794, 322.567, 2916.34, 647.193, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84607.7, 422.525, 604.521, 54.0785, 325.526, 2985.61, 658.6, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84518.3, 427.462, 611.495, 49.5673, 337.274, 3055.9, 661.062, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
84428.6, 431.652, 617.661, 51.6745, 343.183, 3127.21, 669.336, 58, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86669.4, 273.317, 396.52, 119.509, 59, 1482.3, 516.029, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86597.6, 290.442, 405.462, 94.3714, 88.7857, 1523.37, 499.833, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86528.1, 301.83, 415.162, 72.0571, 117.444, 1565.41, 487.219, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86460.4, 309.134, 419.764, 59.02, 143.055, 1608.6, 478.784, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86394, 313.753, 425.06, 48.3523, 165.837, 1653.02, 473.412, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86328.3, 316.652, 430.624, 45.7237, 179.991, 1698.68, 476.347, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86262.3, 319.329, 440.196, 41.4569, 191.135, 1745.56, 481.653, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86195.6, 322.154, 447.46, 43.6554, 197.482, 1793.62, 491.115, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86127.7, 325.672, 460.6, 40.8664, 202.376, 1842.8, 501.466, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
86058.4, 329.864, 469.294, 44.4877, 204.921, 1893.08, 513.782, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
85987.4, 334.862, 475.954, 47.1018, 210.284, 1944.41, 523.056, 59, 89000, 2, 0.00637, 500, 0.7, 0.9, 5
